cust_id,state,checking,savings,primacy
0000976701123041,OH,3208.43,6267.84,True
0000764578267348,WA,3289.11,10.0,True
0000149650976221,PA,103.34,10.0,True
0000328697913991,OH,2130.39,4257.78,True
0000605800791376,Other,3311.19,94.88,True
0000604916353925,OH,2228.58,10.0,True
0000170543863326,PA,4350.43,4001.66,True
0000944741048368,Other,2139.06,36.09,True
0000679807175183,OH,5550.83,,True
0000524982469773,OH,233.3,594.76,False
0000246590706853,OH,683.71,,False
0000846131488461,PA,4623.2,10.0,False
0000449467490408,NY,3898.25,,True
0000638339196151,NY,3829.22,10.0,True
0000783973498233,NY,209.05,,False
0000627121823746,NY,583.02,10.0,True
0000511349008636,OH,4480.81,,False
0000489498284756,OH,3314.66,951.34,False
0000588634563215,NY,1023.28,10.0,True
0000947538663302,OH,1615.06,10.0,False
0000747016769600,CO,3165.8,4983.72,False
0000502095530989,Other,2532.42,1834.54,True
0000529487632652,NY,837.84,,True
0000836781620346,NY,2102.48,1558.35,False
0000921089136534,OH,4233.53,10.0,True
0000678861446767,Other,2799.55,10.0,True
0000704038666372,NY,1580.12,4199.35,False
0000185086213609,PA,1885.68,5033.22,False
0000425806585517,NY,1235.2,10.0,False
0000766354252965,OH,1981.46,2718.22,False
0000436334079196,OH,5904.65,,False
0000382550004513,WA,6208.06,,True
0000673183401718,NY,1819.09,,True
0000696814327844,OH,1939.42,10.0,True
0000494739350151,OH,3999.76,10.0,True
0000955186599967,OH,5496.24,10.0,True
0000204480268836,NY,8312.37,4865.5,True
0000304183381624,OH,3572.41,6291.62,True
0000571614170514,OH,3747.5,10.0,True
0000562839436314,OH,3130.39,,False
0000531477962671,Other,1243.91,409.85,False
0000440914808637,CO,6926.28,4750.6,True
0000872500505224,OH,26.11,228.18,False
0000631614773834,NY,3910.66,6406.02,True
0000676344861251,NY,5435.21,,True
0000300630057399,CO,772.19,4712.54,False
0000150893882530,NY,1770.97,5199.63,False
0000840091408608,NY,3530.49,,False
0000210464231136,OH,740.64,10.0,True
0000873297528891,OH,4024.76,1333.81,True
0000997635132087,PA,2070.59,676.4,True
0000280618790184,NY,192.21,10.0,True
0000554655735505,PA,1741.13,10.0,False
0000340699102656,PA,2743.46,10.0,True
0000881394240988,Other,397.38,,False
0000603741470765,NY,2044.95,,False
0000652373645640,OH,279.25,430.08,True
0000575596826512,PA,393.83,10.0,False
0000299400847731,WA,2474.5,5125.28,False
0000343480550545,CO,4596.68,,False
0000653387810391,NY,682.37,10.0,False
0000422125499133,Other,1897.89,,False
0000884731654017,NY,1959.84,10.0,True
0000637287859431,NY,457.53,10.0,False
0000936637970577,NY,817.77,305.26,False
0000304668875950,Other,449.36,4436.27,False
0000110871285409,WA,1586.44,182.13,True
0000806431460316,PA,144.1,,False
0000159084473999,OH,4496.65,2563.54,True
0000350488745647,OH,11235.56,5082.25,True
0000216893176780,WA,2802.76,5770.86,True
0000364837340633,NY,3503.74,,True
0000233853482017,NY,550.2,,False
0000710933205079,Other,926.29,,False
0000375986794094,NY,77.07,381.14,False
0000792825681471,OH,2117.18,3628.02,True
0000934489098247,Other,1269.35,2323.44,False
0000306273527486,Other,2766.8,4958.22,False
0000485698441130,OH,1342.76,2164.24,False
0000651942366594,OH,929.61,3579.0,False
0000959357435639,NY,6633.38,3583.1,False
0000185060941224,PA,103.22,,False
0000131695544459,NY,1168.73,5182.07,False
0000982613134242,NY,2677.35,10.0,True
0000921613014760,CO,1288.37,4556.55,False
0000739710812083,OH,12230.44,8867.2,True
0000729994072417,OH,891.31,4738.06,False
0000265271008987,OH,148.27,,False
0000381797543408,WA,2344.02,4081.97,False
0000176404674444,OH,3306.18,923.67,False
0000539305046953,CO,5094.42,10.0,True
0000812319032271,OH,1116.05,10.0,False
0000406270627945,OH,138.2,2962.33,False
0000970829745718,NY,6941.76,5980.6,False
0000110011362655,NY,4197.54,,True
0000932443313176,OH,3949.38,1655.93,True
0000920538045320,NY,667.22,10.0,False
0000569178434727,NY,1846.91,,True
0000885193872588,Other,1471.46,10.0,False
0000191360839297,WA,6226.52,,True
0000955615839441,WA,290.93,,False
0000865815557405,Other,343.2,,False
0000598441580962,CO,1217.28,10.0,True
0000443846218783,Other,694.83,4270.1,False
0000786467510696,NY,686.74,,False
0000365512598656,NY,273.79,10.0,False
0000270952175341,WA,530.13,,False
0000426179796437,WA,11269.85,,True
0000270463852108,Other,6788.46,,True
0000748612616538,NY,453.35,,True
0000712139326836,Other,2397.7,,False
0000402076167847,OH,11818.83,8764.49,True
0000866084487242,NY,1945.58,10.0,True
0000677702712554,OH,1239.56,,False
0000740399663646,NY,586.41,730.45,False
0000201920545886,NY,1211.29,1482.63,True
0000952256581068,OH,1658.87,10.0,True
0000953877380898,OH,2841.98,10.0,False
0000389791539779,NY,36.37,10.0,False
0000142535893470,CO,4638.7,6691.24,False
0000407508035997,NY,1866.23,,True
0000601872566995,CO,64.96,,False
0000264652530104,OH,524.74,2924.89,False
0000741409652639,NY,379.24,4187.86,True
0000564702190412,OH,1750.02,,True
0000734102771387,Other,4654.86,,False
0000838174875427,OH,2241.74,,True
0000960361385281,OH,6730.81,10.0,True
0000249150927565,OH,300.28,4647.13,False
0000714405390205,WA,1578.45,10.0,False
0000198339722914,OH,4767.15,,False
0000491625764753,WA,2916.9,3020.59,True
0000760016977245,NY,2816.09,,True
0000363994606727,NY,800.05,,False
0000603659553011,PA,4198.69,2644.61,False
0000546433622469,NY,191.76,,False
0000288273598327,OH,3611.82,10.0,True
0000837325974993,NY,855.6,10.0,False
0000478791296662,OH,912.41,10.0,True
0000994954139529,PA,2378.18,3758.2,True
0000220628555697,OH,5355.88,341.41,True
0000250940616441,PA,272.4,,False
0000755351594311,WA,1454.42,5029.86,False
0000904640257119,OH,4864.13,7255.87,False
0000912450420647,NY,1453.19,,True
0000504740746725,WA,2444.77,4945.33,True
0000321292043930,PA,11.86,,False
0000774300078351,OH,103.19,1319.99,False
0000399021319995,OH,5534.95,,True
0000755199699299,CO,2762.78,3749.64,False
0000445233433076,OH,862.24,399.25,False
0000854524921989,OH,172.94,,False
0000313536304711,NY,2209.38,10.0,True
0000934385264512,Other,5720.49,,True
0000770488339350,NY,1934.44,426.32,True
0000338174424094,WA,4992.7,,True
0000404475933125,PA,1408.27,,True
0000800320361115,OH,306.13,4175.16,False
0000117201977005,OH,1017.6,,True
0000232627341982,NY,3678.38,6875.56,True
0000514638111333,Other,4621.11,,True
0000476550197447,OH,4814.04,,True
0000185117776832,Other,274.05,10.0,False
0000402440861584,NY,3810.94,10.0,False
0000985582631480,OH,7928.85,755.27,True
0000590006033450,NY,463.72,3262.62,False
0000463548197902,NY,3439.52,10.0,True
0000469841134697,WA,683.03,10.0,False
0000329954181866,Other,7714.02,6920.44,True
0000490418114699,WA,1456.56,,True
0000115537752499,PA,58.31,1478.6,False
0000598817141222,NY,1778.79,10.0,False
0000269356849007,NY,1386.08,3174.05,False
0000951308069882,NY,1974.62,5943.02,True
0000864922386575,WA,4767.5,,True
0000153721357242,PA,1870.25,,True
0000748117359388,OH,1105.31,3578.36,False
0000578956968445,WA,955.39,,False
0000668951678398,PA,39.97,,False
0000879052802695,OH,1781.77,10.0,True
0000615579763755,OH,2757.89,4314.48,False
0000113745339608,NY,3772.54,1918.31,True
0000457109427448,NY,794.64,10.0,False
0000882414741917,OH,482.43,,True
0000983430823120,Other,1255.02,5509.81,True
0000858484027890,OH,2605.07,5629.71,True
0000731485446102,Other,3038.21,283.44,True
0000884511600552,NY,1148.91,,False
0000203539884373,CO,1213.85,2545.48,False
0000413555652635,OH,152.71,,False
0000850678867334,WA,3583.49,10.0,True
0000732300300494,NY,8868.69,,True
0000217619080168,OH,4702.8,1110.88,False
0000821364348581,NY,2307.62,10.0,True
0000481739605607,WA,1239.42,,False
0000750006621402,NY,2180.22,10.0,True
0000215855435978,OH,854.92,10.0,False
0000738666796995,NY,910.17,10.0,False
0000439462689005,OH,2840.93,,False
0000458387998438,NY,1667.22,,False
0000595753543506,PA,2152.56,,True
0000631565018150,OH,5250.79,4832.45,True
0000110077804708,OH,3988.37,10.0,True
0000487982438095,WA,1093.53,,False
0000531034241189,NY,1600.94,1812.42,True
0000395879678041,CO,5824.63,,True
0000231233036254,WA,71.32,,False
0000344454247521,OH,88.57,4881.77,False
0000933745590730,NY,471.54,,False
0000416539980630,NY,1173.2,1709.95,False
0000259440630549,NY,2945.1,10.0,True
0000390800688986,Other,353.33,1182.03,False
0000704058421205,NY,507.62,,False
0000274911523933,WA,804.64,2963.34,False
0000537476643229,PA,1460.47,2338.6,True
0000230985869364,Other,2194.3,10.0,True
0000557723346588,OH,6642.81,237.06,True
0000227066048245,WA,3121.8,2763.21,True
0000695086571302,NY,147.66,,False
0000675365892094,OH,1980.45,,False
0000422944988588,NY,2609.2,,True
0000362214857803,OH,3978.54,,True
0000134005185988,NY,95.99,,False
0000209402863557,OH,428.56,4916.06,True
0000625353004207,Other,4052.46,,True
0000376303836435,OH,4760.81,5264.67,True
0000562106935291,NY,3452.14,1976.34,True
0000906559406616,Other,509.11,3582.26,False
0000618354236400,NY,4434.24,2916.93,True
0000352472153491,NY,614.29,10.0,False
0000449127016158,NY,1992.26,4041.89,False
0000765467797259,NY,998.71,,False
0000105560437374,NY,2085.31,10.0,False
0000351818593014,OH,330.81,10.0,True
0000173948042769,OH,4780.4,428.99,True
0000654619354085,NY,2013.15,2700.03,True
0000698526625698,Other,12246.36,5954.39,True
0000221067269291,OH,176.36,10.0,False
0000573129044960,Other,706.63,,False
0000513638668340,PA,2235.44,5957.08,True
0000669967258371,NY,1594.0,,False
0000448004739914,Other,15661.89,5771.85,True
0000805225566840,NY,363.17,4790.03,False
0000978284094005,OH,123.98,2808.06,False
0000551710066394,NY,395.98,463.81,False
0000325206669144,NY,6596.73,,True
0000632463990259,NY,2214.27,10.0,True
0000120522259935,PA,9947.1,5554.16,True
0000912550521529,NY,1036.1,671.35,False
0000123729498189,OH,3257.85,10.0,True
0000559297133518,CO,3483.75,10.0,True
0000512367166324,OH,823.01,4514.17,False
0000396014942932,OH,3330.51,540.94,True
0000983843754601,NY,563.7,4016.91,True
0000495499654199,PA,1018.2,10.0,False
0000795158604899,CO,496.11,10.0,False
0000867690877110,NY,605.62,1377.83,False
0000923163451193,PA,1000.37,2057.95,False
0000739634126879,OH,4104.72,5856.08,True
0000443857611054,WA,2962.46,,True
0000323484986675,WA,2233.02,,True
0000713674653509,NY,2398.98,5856.65,True
0000300581681508,CO,1516.47,3456.3,False
0000154757490877,WA,2728.94,10.0,True
0000331694342823,NY,3066.82,10.0,True
0000316294024969,NY,5116.03,,True
0000392647722470,OH,651.3,10.0,False
0000784439619243,CO,2036.48,,False
0000394847421454,NY,3114.51,2348.01,False
0000407644852207,Other,101.79,15.16,False
0000368077091936,NY,1706.4,4814.55,True
0000955509148013,OH,1088.88,10.0,False
0000915668792038,NY,1900.2,2139.75,False
0000354420878287,OH,1313.63,,True
0000760729370057,OH,1498.39,,False
0000614094313754,WA,6890.04,688.03,True
0000134140592335,OH,4673.07,,True
0000445511228832,Other,697.54,10.0,True
0000734285021315,CO,4054.18,1326.29,True
0000812207444760,Other,1860.25,10.0,False
0000410681291653,OH,169.14,10.0,False
0000741320747729,OH,2012.94,802.07,False
0000228258332300,OH,7652.41,,True
0000195345526296,OH,1438.34,10.0,False
0000316962227809,PA,6836.86,4881.01,False
0000587226823993,NY,586.78,5160.54,False
0000947540148452,NY,3915.57,,True
0000882041768785,Other,2580.77,,True
0000938740587810,OH,1194.35,4672.83,True
0000540375230778,NY,9299.78,1930.66,True
0000344041890155,OH,6102.92,,True
0000102950292274,OH,5884.22,1508.96,True
0000496382092069,OH,4019.49,,False
0000432108192763,NY,3679.72,1066.82,True
0000393734031560,WA,2796.36,10.0,True
0000991894425636,WA,1129.99,10.0,False
0000433099596517,NY,2531.82,10.0,True
0000825740037203,OH,2508.2,10.0,True
0000580022694605,OH,7329.75,,True
0000986008592827,WA,2152.1,646.01,True
0000654705910680,NY,2430.87,10.0,False
0000678817777668,OH,769.58,4709.8,False
0000422936541650,WA,965.35,10.0,True
0000545283797034,WA,892.15,10.0,True
0000839976521107,WA,8769.98,,True
0000384592917856,OH,211.4,2839.74,False
0000527549997292,CO,2270.68,4746.91,True
0000842629182440,OH,225.27,10.0,False
0000403154044222,OH,2219.94,10.0,True
0000910392564868,Other,2299.23,,True
0000579404146054,OH,6645.14,76.25,True
0000169614726719,OH,2234.73,1430.74,False
0000754888154869,NY,61.15,4374.84,False
0000703322895891,CO,3832.83,10.0,True
0000115456803354,OH,4135.07,,True
0000615126980357,NY,923.43,,False
0000903599012034,NY,4157.91,3868.32,True
0000779286307102,OH,1697.96,,False
0000419035408714,NY,1014.84,1202.22,False
0000299647226783,OH,781.66,,False
0000629542186427,NY,334.52,,True
0000296032214062,NY,1278.28,1276.27,False
0000602687298251,Other,288.46,10.0,False
0000413057496413,NY,1550.55,2109.47,False
0000298635458209,PA,458.55,2367.73,True
0000491774695947,OH,414.18,10.0,False
0000791326703734,Other,178.14,35.2,True
0000777110997497,NY,2011.58,3614.09,False
0000698511202864,WA,1434.18,10.0,False
0000693392398628,OH,5103.55,,True
0000360050301715,NY,2418.29,,True
0000112183862969,OH,2107.02,,True
0000765603217349,CO,3858.38,10.0,True
0000490667932500,PA,714.27,10.0,False
0000727151825959,NY,2604.49,4281.52,False
0000715822464778,PA,1008.25,,False
0000158029766002,WA,2219.86,10.0,True
0000552130645911,Other,2554.54,4883.54,False
0000623266748666,Other,595.2,,False
0000804681891224,OH,2020.66,,False
0000915147858840,Other,743.73,10.0,False
0000701194559879,OH,3070.39,4572.46,True
0000413427894669,CO,2133.34,,False
0000867805177715,Other,1571.86,2121.19,True
0000551260974879,NY,5113.87,5137.32,False
0000957185523214,Other,1992.83,10.0,False
0000788929168580,NY,1467.55,2282.73,True
0000393940348860,OH,985.53,,False
0000279088217989,PA,5078.24,2514.42,True
0000270799543872,OH,2502.3,1635.42,True
0000986890152367,OH,598.28,,False
0000659842610657,OH,2206.02,4278.16,True
0000356700678632,WA,1775.58,3349.94,True
0000469615073701,WA,1662.12,10.0,True
0000881648607983,Other,2425.64,5024.89,True
0000220352812913,NY,1110.98,10.0,True
0000692330477018,NY,188.97,2648.47,True
0000312026074052,OH,2049.25,10.0,True
0000347654589249,OH,532.27,,True
0000732104110534,Other,5435.93,,True
0000600530532353,Other,2330.98,1680.59,True
0000483673510344,OH,3406.03,10.0,True
0000801145676059,NY,1287.02,,True
0000134502023111,OH,4160.28,6658.46,True
0000952426516729,OH,1848.01,,False
0000692828045188,OH,1496.1,2016.09,True
0000428522440698,OH,2254.64,,False
0000291333945679,NY,3319.3,165.91,False
0000996974753213,NY,299.29,,False
0000122955873346,OH,2201.64,10.0,True
0000258533867056,OH,7.73,4938.26,False
0000342781653648,NY,3799.6,3275.79,False
0000533053143196,WA,223.92,10.0,False
0000579303888246,OH,357.51,3408.26,True
0000487305795529,NY,2178.73,31.1,True
0000595097704838,NY,2763.77,2246.55,True
0000532209248539,WA,1052.0,,False
0000838824066803,OH,1984.06,10.0,True
0000846336057876,NY,2679.2,10.0,False
0000618572361839,NY,1385.32,10.0,True
0000179873753427,PA,1762.07,4522.6,False
0000485745891536,OH,243.79,2735.52,False
0000545430507134,OH,5302.83,5520.33,True
0000857598434239,OH,1454.32,10.0,False
0000174294458425,Other,460.77,3691.48,False
0000977126035450,NY,788.42,4201.15,False
0000689118159948,NY,2207.31,,False
0000531685941041,WA,3376.29,1570.05,True
0000151383405527,PA,4907.42,1822.04,True
0000609057033378,OH,1436.42,,False
0000856057069080,PA,2020.44,5682.0,False
0000309067775309,Other,3235.13,2285.48,False
0000286381613117,OH,1287.98,,True
0000932029245108,NY,886.87,3066.46,False
0000921523496414,Other,2174.86,10.0,True
0000111876098312,NY,63.29,,False
0000423903210945,NY,797.62,10.0,False
0000695935735856,OH,1705.45,,True
0000536158576026,NY,2335.11,1435.32,True
0000644844662744,NY,196.36,1313.74,False
0000520190415241,PA,3575.73,3339.04,False
0000150164753461,NY,3345.58,4582.93,True
0000356835222894,NY,8247.49,,True
0000594581166354,NY,2058.61,,False
0000623682100703,Other,4180.9,2459.91,False
0000169243331510,OH,1060.31,10.0,False
0000937935228797,CO,4727.7,1257.2,True
0000245157111754,NY,2330.49,10.0,False
0000455300896766,OH,4767.68,,False
0000386565556933,NY,129.26,10.0,False
0000572460214517,OH,6467.79,607.44,True
0000703174175369,OH,14959.66,,True
0000969660965687,OH,1100.7,,True
0000392453288158,Other,91.36,,False
0000700679712900,OH,4274.27,576.78,True
0000596265402057,NY,575.7,733.2,False
0000342006049658,Other,315.87,,True
0000557506420027,NY,1761.11,10.0,False
0000794158948064,NY,3718.79,1512.83,True
0000732023332411,Other,2419.47,,True
0000526747955399,NY,7296.23,4421.96,True
0000561696803725,NY,1020.87,2798.49,False
0000604647838432,OH,305.78,4460.94,False
0000271049564606,NY,1561.95,10.0,False
0000563561523888,WA,1854.68,10.0,True
0000906980162227,NY,1293.16,4581.91,True
0000412214196152,OH,4388.71,2434.73,False
0000578518928698,PA,119.11,10.0,False
0000916808925316,PA,970.58,4822.16,False
0000474084292714,NY,1573.46,3568.32,True
0000481637251312,OH,635.07,10.0,False
0000171942536463,NY,906.17,,False
0000963856173412,WA,3869.03,3937.17,False
0000580402977094,NY,1162.57,10.0,False
0000558975495384,PA,3721.4,,False
0000971437026675,Other,1696.19,10.0,True
0000222768618598,WA,2552.75,,True
0000809309787989,NY,230.75,10.0,False
0000695127646244,OH,9987.64,10515.48,True
0000233836565420,OH,166.61,10.0,False
0000625571023180,OH,6781.77,4629.63,True
0000368176382158,Other,4346.74,,True
0000178312986694,NY,527.76,,False
0000192645609085,CO,4483.55,2078.35,True
0000952750965447,OH,620.51,10.0,True
0000258074513083,Other,2761.77,,True
0000701743891321,CO,3489.05,,True
0000454706780811,NY,472.12,,False
0000276500594603,CO,372.99,10.0,False
0000294835147349,NY,1423.12,10.0,False
0000291268775915,WA,4900.03,,True
0000350879173300,NY,1994.15,4409.96,False
0000477195758203,NY,5494.36,899.49,True
0000344446337672,CO,1358.89,4929.88,False
0000427453656767,NY,601.29,10.0,False
0000693878860693,OH,1698.25,,False
0000940674942030,WA,3146.68,367.55,True
0000596020229098,OH,39.38,4536.82,False
0000745033935447,PA,1863.04,10.0,False
0000501203607260,PA,2654.66,5679.09,True
0000198146335578,OH,1291.93,3207.0,False
0000645684806971,WA,626.84,2441.73,False
0000727328588332,NY,4443.67,,True
0000892897444629,Other,3930.45,5709.32,True
0000269784247346,Other,7683.82,,True
0000839485242592,NY,255.99,2817.18,False
0000845740913586,NY,560.73,10.0,False
0000854084835742,NY,82.7,,False
0000979333153720,NY,3333.93,10.0,True
0000101993255852,CO,414.59,,True
0000403067631990,Other,1295.92,3354.44,True
0000550338963624,Other,1012.0,10.0,False
0000212121959790,OH,1763.73,1695.26,False
0000819227822149,Other,378.84,10.0,False
0000450646866980,OH,3700.29,4412.88,True
0000695463933049,NY,111.41,2242.28,True
0000275720168817,WA,2517.85,10.0,True
0000602328098891,NY,11071.28,545.61,True
0000373501200435,WA,87.21,,False
0000379938732471,NY,135.8,10.0,True
0000938300335061,NY,2636.49,,True
0000538913612603,NY,2941.38,1501.05,True
0000269912174233,NY,1889.05,,True
0000471553447178,Other,283.21,,False
0000103328913609,CO,780.26,,False
0000616759134583,Other,5520.43,,True
0000829333148737,Other,383.44,2615.0,False
0000437248108865,Other,2043.39,405.02,False
0000197925409185,WA,1572.91,3858.26,False
0000596269782487,OH,1420.29,10.0,False
0000196123245828,Other,14.95,10.0,False
0000403115500084,OH,939.88,10.0,True
0000513063743776,OH,246.3,10.0,False
0000838520885935,OH,2484.4,5997.54,True
0000352324360887,NY,12298.8,7885.97,True
0000156715241283,NY,1661.54,1725.8,True
0000777172394714,NY,82.52,2675.83,False
0000447924248192,OH,2647.71,10.0,False
0000278957415821,NY,2234.38,3719.34,True
0000337360704389,OH,128.05,4423.04,False
0000213390795212,Other,322.37,3022.63,True
0000958774868218,PA,7154.81,1429.92,True
0000838490430176,PA,362.74,10.0,False
0000152111317336,PA,159.07,10.0,False
0000516283761430,OH,4219.59,4422.97,True
0000604321983102,OH,1947.92,10.0,True
0000869379284641,NY,931.4,10.0,True
0000710972873625,CO,4031.84,,True
0000174161417498,WA,1486.93,10.0,True
0000764970122861,Other,132.23,3572.28,False
0000229022838966,PA,4834.82,4287.76,True
0000581732274620,OH,599.11,,False
0000973590802208,Other,2282.01,10.0,True
0000185512864787,OH,1120.6,3179.39,True
0000928248556939,OH,530.16,2930.3,True
0000491159986397,NY,701.95,,False
0000631137834263,OH,2941.83,10.0,True
0000622706386788,WA,1684.55,,True
0000851026150408,NY,1187.07,10.0,False
0000609687093996,OH,802.65,10.0,False
0000231245503416,NY,1040.56,4210.37,True
0000582779920764,OH,373.61,10.0,False
0000732593745028,OH,1465.95,4881.56,False
0000414422935744,PA,1819.98,10.0,True
0000268479108036,NY,475.53,10.0,False
0000220048274024,OH,1755.66,10.0,False
0000537734729175,NY,5308.74,4922.07,True
0000650900958723,NY,2213.23,,True
0000167888983766,OH,1205.66,,False
0000308856943280,PA,3500.29,,True
0000553533017742,NY,2903.88,3144.52,True
0000908282845144,NY,491.79,,False
0000483815227857,OH,2133.17,,False
0000920453170640,OH,2697.14,,True
0000204474548105,Other,4012.18,4452.06,True
0000929091504895,OH,479.7,,False
0000457603704473,PA,1165.45,10.0,False
0000692639441008,NY,2856.16,,False
0000730164677995,Other,816.33,,False
0000663914628640,PA,3994.92,10.0,True
0000199173311488,OH,4748.97,,True
0000857488764439,Other,8886.49,8791.4,False
0000822991897063,CO,4523.04,,True
0000780794156030,PA,201.43,10.0,False
0000752836799117,PA,271.62,570.26,False
0000845454960970,NY,3290.75,6060.39,True
0000310721631548,OH,2390.02,,False
0000924190346242,WA,3202.76,4460.7,True
0000443529322809,NY,1757.88,,True
0000217492234983,OH,10097.91,882.68,True
0000475146415339,NY,3761.78,3142.95,False
0000111124156701,OH,6518.62,,True
0000276027601824,OH,1958.08,10.0,False
0000155218765187,OH,5267.84,10.0,True
0000449614970132,OH,612.78,10.0,False
0000367369318990,PA,887.93,,False
0000329829729674,NY,754.74,10.0,False
0000765586732085,NY,3002.83,2716.52,False
0000399906138325,PA,1297.82,4691.7,False
0000268798723430,OH,1082.3,10.0,False
0000102618036932,NY,1822.31,3027.82,True
0000384136109017,OH,5234.79,,True
0000104622844528,NY,3073.36,5591.0,True
0000833577176592,OH,85.29,4614.41,False
0000301371366135,NY,313.1,10.0,False
0000795109569310,OH,4120.4,10.0,True
0000834198861768,NY,1103.6,,False
0000279418910222,NY,4950.46,6635.43,True
0000257156374516,NY,2530.6,10.0,False
0000474545792398,NY,1524.28,10.0,True
0000437332722666,Other,1501.31,10.0,False
0000838323858529,CO,2257.14,10.0,True
0000884670003023,OH,2477.88,2381.78,False
0000729810009716,Other,109.91,929.26,False
0000686090919529,OH,1380.19,3793.02,True
0000734065373705,NY,3414.23,1868.75,True
0000709818531896,CO,5376.02,2192.18,False
0000720225096656,WA,2082.55,10.0,False
0000886167326091,OH,149.52,10.0,False
0000902807580575,OH,4362.12,10.0,True
0000977097769940,NY,2604.4,,False
0000224521404516,Other,3280.89,1522.84,True
0000336964154455,NY,456.33,,False
0000933135574328,Other,4331.64,10.0,False
0000680011224627,Other,4377.91,,True
0000106685320107,OH,1400.53,4911.9,False
0000291873269394,NY,1018.45,5448.83,False
0000668257987892,OH,4756.39,10.0,True
0000537209642057,OH,1723.44,10.0,True
0000603171286622,Other,1678.53,,False
0000609674514389,PA,1324.51,10.0,True
0000633404950872,NY,78.28,10.0,False
0000198532758257,NY,1473.13,1945.58,False
0000619044364753,NY,19.31,,False
0000746637440800,NY,1657.91,295.21,True
0000400397667683,OH,2715.72,,True
0000248901127786,Other,1188.39,1916.53,False
0000734078356765,NY,1596.48,,True
0000115929952947,NY,2013.9,10.0,True
0000852100396329,NY,5037.1,306.22,True
0000973493047457,PA,162.58,10.0,False
0000156711711179,Other,5756.15,5890.76,True
0000841685338610,NY,3869.26,10.0,True
0000929044228187,OH,1025.42,10.0,False
0000821820333230,OH,537.71,10.0,False
0000309548771611,OH,2590.7,10.0,False
0000336981676382,Other,5574.57,6071.75,False
0000446315642898,NY,6519.31,,True
0000193615974323,OH,3363.82,,True
0000394580523723,WA,9122.81,3475.05,True
0000993764252670,Other,851.95,,True
0000109075768969,CO,2066.87,,False
0000710855907620,OH,353.64,1410.44,False
0000877688643250,NY,2550.85,10.0,False
0000724968542221,Other,138.69,,False
0000412489161445,OH,5728.1,,True
0000548368984028,Other,1372.62,3962.17,False
0000972109550434,PA,1392.87,,True
0000538883023776,NY,1029.01,10.0,True
0000747205798432,NY,187.95,,False
0000440247568374,NY,343.07,3741.73,False
0000538629644089,OH,979.99,1980.28,False
0000697463480063,Other,713.89,4819.69,True
0000382335369374,NY,628.49,10.0,False
0000246297206543,NY,3595.1,10.0,True
0000451572380926,NY,830.77,,True
0000486965720215,NY,786.27,,False
0000434327578643,NY,134.54,3137.94,False
0000539051593722,NY,752.46,4666.05,False
0000928160869991,OH,93.96,1960.39,False
0000864525235378,NY,6855.8,,True
0000573386520001,NY,2190.4,10.0,True
0000664339771834,OH,1622.71,2723.23,False
0000137485359832,NY,3278.56,10.0,True
0000629184552410,OH,2331.06,3484.18,False
0000956357477252,NY,983.6,3020.82,False
0000344954315122,NY,701.57,4417.69,False
0000887011974380,NY,829.94,4407.31,True
0000189035686377,PA,1517.63,1016.46,False
0000993202706599,PA,674.68,10.0,True
0000404106197464,OH,3877.57,10.0,True
0000638686296379,OH,105.56,10.0,False
0000554687371170,NY,4853.19,1955.75,True
0000150754272996,NY,4926.48,1715.57,True
0000239279340665,WA,88.09,,False
0000835585785452,NY,2980.71,,False
0000615859145266,OH,464.98,2591.06,False
0000128193497616,Other,3930.19,5840.12,True
0000546166037586,Other,7869.97,2531.45,True
0000156509010313,CO,447.22,10.0,False
0000756143955314,WA,431.15,,False
0000885128252017,NY,984.13,4824.28,False
0000715304990316,WA,4760.58,1263.17,True
0000404173420898,OH,9979.74,,True
0000277609989242,OH,4244.99,,True
0000402978108372,NY,656.85,10.0,False
0000360476843784,CO,3152.48,3023.19,False
0000490556768297,PA,171.18,4597.34,False
0000229410735070,NY,1784.09,10.0,False
0000843936166939,NY,7660.27,,True
0000758627612203,WA,362.24,10.0,False
0000561147232637,NY,288.54,10.0,False
0000271579463886,Other,2267.47,,False
0000473095348210,PA,3909.65,3338.5,True
0000903982875950,WA,616.0,,False
0000808106031435,Other,2846.78,10.0,False
0000506769754888,OH,2024.6,10.0,False
0000745412687737,OH,2773.27,911.81,True
0000205441222407,NY,3970.3,,True
0000755884005725,NY,4039.7,10.0,True
0000652361173917,NY,1257.18,3522.98,False
0000542855972146,OH,2124.84,10.0,False
0000231326486395,NY,48.05,10.0,False
0000651021047910,Other,9674.83,2475.1,True
0000244490775041,NY,5622.24,7306.8,True
0000109989030595,NY,666.21,3627.88,False
0000625564271500,WA,1562.98,1152.55,True
0000491284514752,NY,3136.07,10.0,True
0000720936476859,OH,624.37,3614.37,False
0000279411724439,NY,1839.56,1520.19,False
0000882465053907,NY,7.98,10.0,False
0000332966612149,OH,9260.4,9597.67,True
0000999032188247,Other,513.01,10.0,True
0000220834592873,Other,428.16,330.79,False
0000758591090039,NY,1183.5,,False
0000318034066423,WA,2749.83,2636.81,True
0000780339992518,OH,3464.66,,True
0000425344521131,NY,1088.41,,False
0000272682798178,NY,92.92,,False
0000445165842324,Other,7161.63,7514.57,True
0000494871917889,NY,1424.47,,True
0000399646416275,OH,285.19,1060.12,False
0000787596349236,NY,5009.29,,True
